PRODUCT_CODE,DESCRIPTION,PRICE
14747,DH Hill no MSG added aspirin,3.31
14746,Talley no sugar added caesar salad kit,14.67
14745,Centennial gluten-free white onion,8.78
14744,Pullen Park cornmeal,9.15
14743,Western Blvd beef roast,5.09
14742,Sturgill's canned french cut green beans,1.65
14741,Wolfpack instant mashed red potatoes,10.4
14740,Brown's cholesterol-free yogurt,11.98
14739,Brown's bread flour,9.11
14738,Lake Raleigh grain-free tomato paste,0.73
14737,Centennial sharp cheddar cheese,4.65
14736,Heckman's cage free mustard,6.35
14735,Belltower scallion,8.54
14734,Mr. Wuf's no sugar added almond butter,9.92
14733,DH Hill no sugar added saltine crackers,7.94
14732,Engineering non GMO tomato and basil sauce,12.21
14731,Tuffy free range apple,12.99
14730,Avent Ferry enchilada sauce,1.02
14729,Pack iced oatmeal cookies,5.5
14728,Campus Corner mild cheddar cheese,3.17
14727,Gorman lactose-free greek yogurt,0.09
14726,Pack thyme,1.29
14725,Vet School fat-free canned carrots,12.68
14724,Oval Drive low-sodium fig preserves,13.16
14723,Vet School non GMO tomato paste,2.93
14722,Talley cilantro,13.44
14721,1812 no MSG added orange,8.53
14720,Thompkins sweet potato,1.31
14719,Heil's organic ground thyme,14.85
14718,Vet School cage free cheddar cheese,7.18
14717,Campus Corner low-sodium 6-inch tortilla,1.67
14716,Oval Drive kiwi,7.4
14715,King's no MSG added pineapple,12.06
14714,Pack pancake mix,8.51
14713,Hillsborough low cholesterol kosher dill pickles,14.27
14712,Jennings' chocolate cream cookies,10.02
14711,Jennings' whole turkey,13.33
14710,Campus Corner taco shells,4.69
14709,Campus Corner low-sodium cilantro,13.85
14708,Stinson low-sodium kiwi,3.88
14707,Wolfpack multigrain sandwich bread,3.99
14706,Tuffy chocolate bar,14.2
14705,Stinson lactose-free cottage cheese,1.52
14704,Heil's smoked ham hock,4.89
14703,DH Hill snack cake,0.63
14702,Pack Pup squash,10.89
14701,Leader of the Pack non GMO smoky bbq sauce,7.27
14700,Belltower cornmeal,6.52
14699,Vet School all purpose flour,0.67
14698,Harrelson lamb chop,0.98
14697,Tuffy paper plates,13.61
14696,Pullen Park grain-free caesar croutons,7.83
14695,Campus Corner ranch dressing,10.74
14694,Sturgill's low-sodium ground allspice,2.1
14693,Hillsborough applesauce,8.73
14692,Witherspoon low-sodium instant mashed red potatoes,10.23
14691,Heckman's red potato,3.6
14690,Wolfpack no MSG added whole chicken,3.09
14689,State diet cola,10.83
14688,Avent Ferry smoked ham hock,14.71
14687,State chocolate ice cream,10.13
14686,Howling Wolf low cholesterol grape soda,3.79
14685,Centennial cage free instant mashed red potatoes,13.21
14684,Lake Raleigh grain-free shredded wheat cereal,1.07
14683,Harrelson grain-free iced oatmeal cookies,13.13
14682,Talley cage free chocolate frosting,10.53
14681,Poe's pork tenderloin,3.92
14680,Belltower tortellini,2.73
14679,State low-sodium cupcake liners,1.75
14678,Schmidt's cage free beef roast,1.82
14677,Gorman pretzel sticks,5.37
14676,Vet School fruit cups,5.87
14675,Pullen Park butterscotch pudding,3.39
14674,Withers orange soda,6.84
14673,Sturgill's no sugar added peanuts,3.88
14672,Avent Ferry no sugar added sourdough bread,4.14
14671,Brown's low cholesterol lemon,6.65
14670,Pack corn chips,10.89
14669,Wolf Leader all-natural iodized salt,10.06
14668,Withers organic deli chicken,14.2
14667,Pack Pup low cholesterol cilantro,5.25
14666,Centennial canned corn,12.95
14665,Witherspoon no sugar added syrup,14.39
14664,Pullen Park pretzel sticks,2.84
14663,DH Hill pumpkin pie spice,6.9
14662,Wolves Den low cholesterol garlic powder,0.62
14661,Western Blvd peanut butter,4.63
14660,Wolves Den breadsticks,4.53
14659,Pack Pup sweet pickle cubes,13.21
14658,Lake Raleigh sour cream,14.98
14657,1812 salsa verde,9.22
14656,Wolf Leader italian dressing,6.23
14655,Campus Corner apple,11.85
14654,Avent Ferry ricotta cheese,3.04
14653,Hillsborough cottage cheese,6.07
14652,Wolves Den tortilla chips,6.69
14651,Sturgill's pancake mix,12.43
14650,Lake Raleigh dinner rolls,7.61
14649,Dan Allen grain-free canned asparagus,2.26
14648,Centennial chocolate ice cream,12.9
14647,Jennings' ground chicken,11.07
14646,Brown's broccoli,12.69
14645,Hillsborough all-natural cupcake liners,11.62
14644,Thompkins plain potato chips,5.58
14643,Schmidt's all-natural scallion,1.84
14642,Thompkins canned biscuits,9.3
14641,Poe's peanut butter,4.19
14640,Talley seltzer water,4.5
14639,Jennings' grain-free chili powder,0.94
14638,Ms. Wuf's low cholesterol grape soda,12.54
14637,Heil's all-natural angel hair noodles,5.35
14636,Heckman's no sugar added tortellini,8.55
14635,Avent Ferry mild salsa,9.96
14634,Schmidt's ice cream cones,9.37
14633,Heckman's spicy salsa,3.51
14632,Lake Raleigh dish soap,9.45
14631,Wolfpack low-sodium salsa verde,14.15
14630,Wolfpack fresh chocolate pudding ,2.0
14629,Hillsborough white chocolate pudding,9.64
14628,Lake Raleigh grain-free hot dog chili,14.29
14627,Jennings' no sugar added cheese popcorn,6.25
14626,Wolf Leader low-sodium kosher pickle spears,11.33
14625,Red and White canned biscuits,4.16
14624,Red and White organic fruit cups,5.66
14623,Howling Wolf no MSG added banana,6.9
14622,Balik's sweet potato,9.11
14621,Heil's onion powder,2.74
14620,Hunt free range chocolate bar,10.31
14619,Leader of the Pack shampoo,9.02
14618,Wolf Leader gluten-free butter crackers,7.23
14617,Poe's coleslaw kit,4.04
14616,Witherspoon biscuit mix,3.15
14615,Dan Allen lactose-free orange marmalade,3.16
14614,Vet School organic jalapeno pepper,1.74
14613,Wolfpack ground mustard,8.7
14612,North Shore red currant jelly,10.53
14611,Hunt cooked medium shrimp,14.19
14610,Pack Pup chocolate pudding,13.22
14609,Howler french dressing,6.25
14608,Centennial fresh biscuit mix,12.79
14607,Poe's free range russet potato,4.75
14606,1812 raw large shrimp,4.28
14605,Wolves Den chocolate chip cookies,13.16
14604,State gluten-free banana,0.28
14603,Witherspoon plain croutons,14.55
14602,Witherspoon no sugar added canned french cut green beans,6.72
14601,Farmer's lactose-free grape jelly,4.65
14600,Vet School tomato puree,0.68
14599,Howler corn chips,3.87
14598,Brown's almond butter,2.63
14597,Vet School chocolate ice cream,10.78
14596,Schmidt's laundry detergent,9.65
14595,State beef roast,10.13
14594,State grain-free cola,11.81
14593,Belltower lactose-free red potato,13.34
14592,Oval Drive gluten-free pork tenderloin,9.57
14591,Hunt lettuce,2.96
14590,Howler tomato paste,1.59
14589,Daniels buttercream frosting,10.13
14588,Stinson black pepper,8.88
14587,Hunt dried navy beans,7.11
14586,Campus Corner grits,9.95
14585,Avent Ferry organic laundry detergent,12.47
14584,King's dinner rolls,7.83
14583,Wolfpack canned asparagus,7.88
14582,Centennial non GMO onion powder,12.5
14581,Gorman chicken breast,5.56
14580,Brown's cage free 6-inch tortilla,9.27
14579,North Shore grain-free turkey wings,13.21
14578,Avent Ferry fresh salted butter,9.06
14577,Harrelson sourdough bread,9.61
14576,King's cholesterol-free soy sauce,14.84
14575,Engineering fat-free worcestershire sauce,6.95
14574,Dan Allen low-sodium lemon frosting,9.54
14573,Harrelson organic pretzel sticks,10.88
14572,Western Blvd cookie dough,8.11
14571,Oval Drive chili powder,1.06
14570,Pullen Park fat-free rosemary leaves,14.06
14569,Heckman's cheery-o cereal,7.54
14568,Pack broccoli,9.73
14567,Withers banana,2.85
14566,Witherspoon 10-inch tortilla,14.48
14565,Gorman no MSG added granola bar,7.85
14564,Thompkins peach jam,11.31
14563,Leader of the Pack no MSG added thousand island dressing,5.67
14562,Withers broccoli,5.28
14561,Lake Raleigh pork roast,7.29
14560,Mr. Wuf's organic sweet pickle cubes,14.51
14559,Brown's free range lemon cake mix,13.95
14558,Hunt yellow cake mix,3.61
14557,Pack Pup frozen supreme pizza,10.6
14556,King's low cholesterol canteloupe,7.89
14555,Balik's organic cocktail sauce,13.58
14554,Hillsborough low-sodium canned potatoes,8.62
14553,Schmidt's low-sodium ground thyme,10.23
14552,Wolf Leader deli turkey,13.24
14551,Centennial extra sharp cheddar cheese,11.7
14550,Farmer's non GMO pork tenderloin,3.02
14549,Heil's garlic powder,5.81
14548,Jennings' cage free unsalted butter,13.7
14547,Western Blvd mild cheddar cheese,10.11
14546,1812 orange cake mix,14.18
14545,DH Hill grain-free spicy taco seasoning,4.91
14544,Howling Wolf shampoo,14.04
14543,Farmer's low cholesterol mayonnaise,2.36
14542,Western Blvd cilantro,14.53
14541,Engineering low cholesterol spicy taco seasoning,0.57
14540,Farmer's squash,8.45
14539,Howling Wolf tortilla chips,10.79
14538,Leader of the Pack low cholesterol pork roast,10.28
14537,Engineering yogurt,3.37
14536,Pack seltzer water,14.01
14535,Mr. Wuf's seasoned croutons,5.45
14534,Ms. Wuf's vanilla pudding,12.9
14533,Balik's low-sodium salsa verde,4.89
14532,Heil's cola,3.28
14531,Wolf Leader multigrain tortilla chips,0.07
14530,Tuffy whole chicken,6.93
14529,Engineering deodorant,2.02
14528,Wolves Den caesar croutons,2.09
14527,Brown's whole black peppercorns,6.67
14526,Gorman toothpaste,7.65
14525,Howling Wolf carrot sticks,11.1
14524,Main Campus fruity cereal,13.3
14523,Balik's fat-free white bread,0.1
14522,Belltower free range apple jelly,5.96
14521,Western Blvd macaroni and 5 cheese,8.98
14520,Tuffy vanilla pudding,4.41
14519,Reynold's shredded carrots,4.85
14518,Hunt low-sodium jasmine rice,13.36
14517,Belltower grain-free canned green beans,2.3
14516,Howling Wolf chocolate pudding,13.28
14515,Wolves Den no sugar added canned lima beans,8.67
14514,Farmer's plain potato chips,13.67
14513,Mr. Wuf's fat-free chicken thigh,13.2
14512,Ms. Wuf's low-sodium lemonade,13.1
14511,Western Blvd fat-free raw jumbo shrimp,10.7
14510,Schmidt's orange cake mix,3.73
14509,Centennial canned green beans,11.73
14508,Harrelson cinnamon toast cereal,1.66
14507,Howling Wolf king salmon fillet,2.63
14506,1812 lactose-free cola,8.34
14505,Brown's fresh coconut milk,13.87
14504,Farmer's no MSG added 10-inch tortilla,13.62
14503,Sturgill's dinner rolls,14.05
14502,Ms. Wuf's no MSG added thyme,1.58
14501,Oval Drive free range white chocolate pudding,11.09
14500,Wolf Leader low cholesterol ground nutmeg,3.62
14499,Lake Raleigh cheery-o cereal,11.89
14498,Main Campus horseradish,8.11
14497,1812 italian salad kit,13.92
14496,Reynold's lactose-free worcestershire sauce,0.13
14495,Poe's grain-free lettuce,5.15
14494,Avent Ferry organic dried navy beans,1.29
14493,Campus Corner fat-free fig preserves,6.07
14492,Hunt low cholesterol deli chicken,4.56
14491,Sturgill's non GMO smoky bbq sauce,14.99
14490,Balik's cholesterol-free macaroni and cheese,3.89
14489,Balik's no MSG added horseradish,12.22
14488,Stinson organic king salmon fillet,7.7
14487,Brown's 10-inch tortilla,6.45
14486,Pullen Park lite soy sauce,4.57
14485,Red and White sour cream,6.49
14484,Farmer's taco shells,7.36
14483,Belltower tomato and basil sauce,7.65
14482,Hunt low-sodium smoked turkey wing,3.92
14481,1812 cage free italian dressing,13.04
14480,Tuffy low-sodium deli turkey,0.99
14479,Dan Allen chicken breast,1.5
14478,Withers red potato,10.8
14477,Wolfpack no MSG added vanilla frosting,5.27
14476,Lake Raleigh grain-free okra,2.6
14475,Gorman tomato puree,6.92
14474,Heil's dried navy beans,14.8
14473,Farmer's no MSG added applesauce,2.64
14472,Schmidt's ibuprofen,7.46
14471,Jennings' laundry detergent,3.11
14470,Heil's pretzels,8.64
14469,Engineering grape soda,2.82
14468,Oval Drive salted butter,4.34
14467,Howling Wolf cage free green chilis,7.07
14466,Withers no sugar added chicken tenderloins,10.25
14465,Fairgrounds fat-free tomato,0.08
14464,Main Campus grain-free dijon mustard,6.8
14463,North Shore applesauce,9.35
14462,Western Blvd cage free cookie dough,12.27
14461,Lake Raleigh non GMO chili powder,13.74
14460,1812 low cholesterol sausage,3.49
14459,Pack no sugar added tonic water,6.43
14458,Withers all-natural ground mustard,13.69
14457,DH Hill organic ground nutmeg,0.14
14456,Belltower low-sodium horseradish,8.49
14455,Reynold's lactose-free vanilla ice cream,7.26
14454,North Shore turkey legs,8.17
14453,North Shore deodorant,1.64
14452,Main Campus fat-free chicken breast,0.47
14451,Avent Ferry gluten-free angel hair noodles,10.38
14450,Talley kiwi,10.12
14449,Centennial deli turkey,14.93
14448,Tuffy cooked large shrimp,0.44
14447,Main Campus apple,2.31
14446,Wolves Den fresh lemonade,8.32
14445,Daniels canned french cut green beans,10.16
14444,Talley organic worcestershire sauce,13.26
14443,Sturgill's yellow cake mix,8.86
14442,Farmer's smoked ham hock,8.79
14441,Mr. Wuf's kiwi,6.13
14440,Centennial low-sodium vanilla pudding,6.56
14439,Engineering red currant jelly,14.64
14438,Wolf Leader italian salad kit,7.07
14437,Daniels salsa verde,6.14
14436,Main Campus non GMO worcestershire sauce,10.99
14435,Daniels bread flour,11.6
14434,Harrelson grain-free macaroni and cheese,4.31
14433,Howling Wolf applesauce,14.23
14432,Farmer's raw salad shrimp,14.83
14431,Stinson fresh liquid bleach,0.88
14430,Hillsborough fresh canned asparagus,9.61
14429,Heckman's grain-free whole chicken,5.69
14428,Schmidt's mouthwash,9.02
14427,Pack low cholesterol buttercream frosting,9.0
14426,Withers dish soap,14.41
14425,1812 okra,2.64
14424,1812 pretzel sticks,10.99
14423,Poe's tomato puree,11.21
14422,Reynold's low cholesterol ranch dressing,5.03
14421,King's fat-free cabbage,8.19
14420,North Shore low-sodium white bread,4.89
14419,Sturgill's deodorant,9.34
14418,Mr. Wuf's no sugar added sour cream and onion chips,3.26
14417,Withers waffle cones,0.17
14416,Jennings' all-natural sausage,8.0
14415,Leader of the Pack all-natural white rice,7.22
14414,Campus Corner non GMO english muffins,6.57
14413,Witherspoon cola,9.15
14412,Howling Wolf canned asparagus,0.96
14411,Wolf Leader pizza dough,1.48
14410,Lake Raleigh no sugar added sausage,14.92
14409,Balik's cage free whole turkey,11.78
14408,Sturgill's green chilis,8.55
14407,Leader of the Pack macaroni and 5 cheese,4.69
14406,King's italian dressing,4.09
14405,Howling Wolf ground pork,1.17
14404,Avent Ferry cholesterol-free lemon cake mix,1.97
14403,Heckman's squash,10.99
14402,Pack deli chicken,2.36
14401,State lemon,7.58
14400,Witherspoon brown rice,11.21
14399,Farmer's fat-free canned biscuits,13.9
14398,Witherspoon honey mustard,13.03
14397,Wolfpack shredded carrots,0.78
14396,Vet School kiwi,1.62
14395,Stinson rosemary leaves,10.59
14394,Tuffy deli chicken,5.75
14393,Pullen Park no MSG added salted butter,10.7
14392,Wolf Leader low cholesterol taco kit,1.44
14391,Pack all-natural cooked salad shrimp,9.85
14390,Red and White jalapeno pepper,12.35
14389,Reynold's chili powder,1.38
14388,Tuffy peanut butter crackers,4.21
14387,Balik's lactose-free liquid bleach,6.71
14386,North Shore whole nutmeg,0.61
14385,Dan Allen organic fruity cereal,8.39
14384,Heil's mild salsa,7.89
14383,DH Hill ranch dressing,11.47
14382,Harrelson ground beef,2.11
14381,Dan Allen whole cloves,4.09
14380,Main Campus fresh birthday cake ice cream,1.6
14379,Vet School fresh syrup,4.35
14378,Balik's free range chili powder,8.91
14377,Main Campus smoked turkey wing,11.38
14376,Vet School cholesterol-free pretzels,9.95
14375,Talley gluten-free chicken breast,13.92
14374,Brown's all-natural carrot,10.63
14373,Stinson seasoned croutons,4.2
14372,Howling Wolf fresh cookie butter,2.19
14371,Pack Pup scallion,8.37
14370,King's basil,6.44
14369,State no sugar added canteloupe,1.48
14368,King's spaghetti noodles,14.6
14367,Brown's fresh breadsticks,14.1
14366,Avent Ferry no sugar added toothpaste,3.44
14365,Sturgill's non GMO jalapeno pepper,7.01
14364,Jennings' grape soda,13.11
14363,North Shore lactose-free cheddar cheese,11.03
14362,Stinson cholesterol-free sharp cheddar cheese,4.65
14361,Avent Ferry macaroni and cheese with broccoli,12.05
14360,Belltower non GMO spicy taco sauce,3.47
14359,Campus Corner organic liquid bleach,4.26
14358,Stinson canned asparagus,1.62
14357,Harrelson grain-free chocolate bar,1.03
14356,Wolf Leader carrot,10.8
14355,Fairgrounds grain-free jalapeno pepper,8.42
14354,Mr. Wuf's breadsticks,14.28
14353,Dan Allen pumpkin pie spice,14.02
14352,Heil's russet potato,0.93
14351,Avent Ferry lactose-free tilapia fillet,10.93
14350,Vet School low cholesterol snack cake,12.47
14349,Gorman organic orange frosting,13.74
14348,Heil's dried navy beans,3.07
14347,Fairgrounds lactose-free lettuce,7.74
14346,Heil's lactose-free raw salad shrimp,6.93
14345,Withers instant mashed russet potatoes,0.68
14344,Pack Pup cage free half and half,14.11
14343,Wolf Leader applesauce,14.25
14342,Dan Allen no MSG added hazelnut spread,9.26
14341,Wolfpack sour cream,11.75
14340,Daniels fresh grape soda,4.61
14339,Fairgrounds no MSG added pizza dough,8.9
14338,Witherspoon fruit cups,14.63
14337,Gorman all-natural cocktail sauce,5.26
14336,Leader of the Pack ground mustard,9.29
14335,Ms. Wuf's no sugar added extra sharp cheddar cheese,5.16
14334,Leader of the Pack fat-free lemon frosting,10.25
14333,Tuffy cabbage,5.19
14332,Oval Drive raw large shrimp,13.58
14331,Hunt diet cola,5.07
14330,1812 6-inch tortilla,0.56
14329,Withers white rice,14.96
14328,Ms. Wuf's greek yogurt,7.49
14327,Lake Raleigh sausage,10.45
14326,Belltower all-natural deli chicken,3.41
14325,Wolfpack grain-free corn chips,7.2
14324,Campus Corner organic orange frosting,4.83
14323,Daniels no MSG added pancake mix,2.96
14322,Wolfpack raw salad shrimp,13.24
14321,State fat-free broccoli,0.14
14320,Balik's orange marmalade,14.41
14319,Witherspoon sweet potato,12.37
14318,Centennial thick-cut bacon,14.83
14317,Wolf Leader no MSG added saltine crackers,12.96
14316,Withers all-natural hand soap,8.99
14315,Gorman mouthwash,2.99
14314,Fairgrounds non GMO smoked ham hock,10.78
14313,Wolves Den gluten-free plain potato chips,3.34
14312,Mr. Wuf's lemon frosting,8.4
14311,Avent Ferry smoked sausage,3.6
14310,Avent Ferry non GMO spicy salsa,2.62
14309,Howling Wolf non GMO dried lentils,1.54
14308,Mr. Wuf's cage free cashew butter,8.08
14307,Centennial fat-free sunflower seed butter,0.61
14306,Howler all-natural peanut butter and jelly,13.9
14305,Hunt red potato,2.95
14304,Vet School peach jam,13.94
14303,Howler blue potato,2.42
14302,Talley russet potato,14.42
14301,Red and White fat-free mouthwash,6.43
14300,DH Hill fat-free toilet paper,14.93
14299,Lake Raleigh no sugar added pork tenderloin,6.58
14298,Withers fresh multigrain tortilla chips,10.59
14297,Avent Ferry fresh carrot sticks,13.48
14296,Oval Drive lactose-free canned mystery meat,5.33
14295,Vet School fresh 8-inch tortilla,2.07
14294,Reynold's low-sodium ice cream cones,12.6
14293,Hunt lactose-free oatmeal cookies,10.29
14292,Withers lime,4.48
14291,Sturgill's paper towel,9.23
14290,Main Campus floss,14.24
14289,Mr. Wuf's cage free dijon mustard,4.4
14288,Belltower organic instant mashed russet potatoes,6.24
14287,Hillsborough non GMO shampoo,8.75
14286,Avent Ferry paper plates,7.18
14285,Lake Raleigh turkey legs,14.4
14284,Talley low-sodium whole chicken,4.34
14283,Schmidt's free range sockeye salmon fillet,4.47
14282,1812 spicy salsa,14.33
14281,Avent Ferry all-natural yogurt,10.64
14280,Avent Ferry cabbage,9.11
14279,Lake Raleigh cholesterol-free laundry detergent,2.44
14278,Jennings' chili powder,0.94
14277,Daniels non GMO cocktail sauce,11.24
14276,Dan Allen cholesterol-free frozen pepperoni pizza,5.53
14275,Heil's organic cheery-o cereal,9.09
14274,Schmidt's cheddar cheese,10.87
14273,Hillsborough lemonade,9.66
14272,Harrelson fresh toilet paper,3.38
14271,Dan Allen cholesterol-free chocolate pudding,6.66
14270,Farmer's low cholesterol bread flour,5.94
14269,Howling Wolf gluten-free brown rice,11.14
14268,Tuffy non GMO butterscotch pudding,4.28
14267,Heil's tonic water,2.97
14266,Farmer's cookie butter,11.71
14265,Heil's cheery-o cereal,3.02
14264,Vet School organic white bread,5.75
14263,Pullen Park cholesterol-free canned potatoes,3.61
14262,Wolfpack cage free farfalle,2.31
14261,Schmidt's fat-free tonic water,7.2
14260,Jennings' cholesterol-free sour cream,3.3
14259,Heckman's cheery-o cereal,10.97
14258,Oval Drive mild cheddar cheese,1.52
14257,Tuffy no MSG added basil,8.79
14256,Pullen Park no MSG added chocolate chip cookies,8.8
14255,Stinson cage free jasmine rice,4.27
14254,Leader of the Pack lactose-free sour cream and onion chips,14.32
14253,Gorman taco kit,3.04
14252,Schmidt's grape jelly,12.86
14251,Avent Ferry organic basil leaves,8.41
14250,Belltower extra sharp cheddar cheese,2.74
14249,Main Campus smoked turkey leg,14.74
14248,1812 gluten-free thousand island dressing,3.71
14247,Vet School scallion,11.18
14246,Withers sweet pickle cubes,10.2
14245,King's grape jelly,0.39
14244,Avent Ferry cooked jumbo shrimp,11.21
14243,Heil's grain-free chocolate pudding,6.71
14242,Heil's fresh tonic water,1.83
14241,Pack low-sodium ground turkey,10.74
14240,Pack non GMO seasoned croutons,12.61
14239,Brown's no sugar added white sandwich bread,4.92
14238,Withers spaghetti noodles,5.98
14237,Pullen Park lactose-free marinara sauce,2.55
14236,Pullen Park low-sodium pork chops,12.87
14235,Howling Wolf cage free butter popcorn,5.34
14234,Farmer's no sugar added syrup,5.61
14233,Howling Wolf fresh cottage cheese,5.09
14232,Witherspoon grain-free waffle cones,6.84
14231,Western Blvd salted butter,3.64
14230,Mr. Wuf's whole nutmeg,7.25
14229,Howling Wolf seasoned croutons,10.39
14228,King's french dressing,14.65
14227,Lake Raleigh gluten-free caesar croutons,6.46
14226,Balik's lactose-free corn chips,11.85
14225,Daniels free range ranch dressing,1.35
14224,Vet School no MSG added thick-cut bacon,3.05
14223,Mr. Wuf's non GMO canned asparagus,13.01
14222,Avent Ferry non GMO almond butter,11.9
14221,Hunt salted butter,1.37
14220,Witherspoon low cholesterol king salmon fillet,14.28
14219,Main Campus cholesterol-free cupcake liners,8.0
14218,Mr. Wuf's cholesterol-free red potato,2.54
14217,Engineering fat-free chicken tenderloins,1.47
14216,Mr. Wuf's lactose-free eggs,7.14
14215,Fairgrounds cheese popcorn,11.3
14214,Tuffy grain-free mouthwash,0.25
14213,Balik's no sugar added chocolate pudding,9.77
14212,Reynold's paper towel,11.49
14211,Oval Drive low cholesterol farfalle,0.21
14210,Lake Raleigh non GMO dried navy beans,14.89
14209,Engineering cooked medium shrimp,12.71
14208,Jennings' ricotta cheese,7.58
14207,Gorman low cholesterol birthday cake ice cream,13.02
14206,Wolves Den low cholesterol lemon frosting,11.46
14205,Mr. Wuf's lactose-free farfalle,0.61
14204,Pack Pup cupcake liners,5.85
14203,Howling Wolf low-sodium deli ham,8.35
14202,Red and White fresh garlic powder,13.72
14201,Centennial tonic water,11.68
14200,Vet School gluten-free garlic powder,14.85
14199,Heil's pork roast,6.58
14198,Leader of the Pack tomato sauce,3.77
14197,Oval Drive cholesterol-free toothbrush,2.04
14196,Centennial grain-free beef roast,7.35
14195,Witherspoon baked beans,7.98
14194,Dan Allen mustard,14.55
14193,Harrelson canned garden peas,4.4
14192,Daniels greek yogurt,13.64
14191,Thompkins cage free cooked large shrimp,12.52
14190,State non GMO tomato puree,10.95
14189,Dan Allen basil,14.26
14188,Leader of the Pack free range laundry detergent,13.0
14187,Fairgrounds lactose-free shredded carrots,4.5
14186,Harrelson canned lima beans,3.83
14185,Belltower no MSG added canned lima beans,1.29
14184,Dan Allen gluten-free cheese crackers,1.99
14183,Tuffy no MSG added jasmine rice,6.02
14182,Pack no sugar added hand soap,6.69
14181,Campus Corner lactose-free butter crackers,8.95
14180,Main Campus no MSG added mouthwash,0.42
14179,State butter crackers,4.41
14178,Hillsborough brown rice,7.78
14177,North Shore okra,12.35
14176,Engineering white chocolate pudding,3.28
14175,King's gluten-free carrot,9.03
14174,Heckman's cholesterol-free breadsticks,14.52
14173,Wolf Leader cholesterol-free fig preserves,3.54
14172,Heckman's pumpkin pie spice,11.93
14171,Leader of the Pack gluten-free mouthwash,3.42
14170,Leader of the Pack lettuce,7.51
14169,Tuffy fat-free cooked salad shrimp,3.77
14168,Dan Allen turkey legs,8.64
14167,Dan Allen sausage,9.99
14166,Pack Pup vanilla frosting,13.28
14165,Dan Allen organic chocolate pudding,14.83
14164,Howler corn chips,6.04
14163,Lake Raleigh red onion,14.08
14162,Poe's organic cashew butter,13.59
14161,Ms. Wuf's sour cream and onion chips,14.71
14160,Pullen Park canteloupe,14.77
14159,Centennial cage free turkey legs,11.02
14158,Main Campus spicy brown mustard,4.56
14157,Thompkins salted butter,11.25
14156,Fairgrounds low cholesterol all purpose flour,12.68
14155,Harrelson ground turkey,2.02
14154,Oval Drive biscuit mix,9.94
14153,Stinson yukon gold potato,13.33
14152,Leader of the Pack cage free sockeye salmon fillet,10.07
14151,Heckman's grain-free chocolate frosting,1.81
14150,Belltower low cholesterol pork roast,2.99
14149,Heckman's chocolate frosting,11.88
14148,Engineering non GMO ranch dressing,13.65
14147,Fairgrounds blue potato,11.28
14146,Balik's peanut butter and jelly,7.16
14145,Farmer's tonic water,0.84
14144,Wolfpack cholesterol-free pork tenderloin,5.99
14143,Oval Drive low cholesterol plain croutons,10.37
14142,Howler non GMO mild taco sauce,2.02
14141,State rosemary leaves,3.26
14140,Daniels fruit cups,2.06
14139,Heil's canned peas and carrots,1.42
14138,North Shore peanut butter and jelly,14.53
14137,Ms. Wuf's cage free iodized salt,2.81
14136,Harrelson rye bread,13.78
14135,Heil's applesauce,0.85
14134,Stinson chicken breast,9.52
14133,Oval Drive turkey breast,3.56
14132,Hillsborough non GMO spicy taco seasoning,1.28
14131,Wolfpack all-natural whole cloves,12.27
14130,Talley iced oatmeal cookies,14.42
14129,Stinson heavy cream,6.45
14128,Harrelson low-sodium multigrain sandwich bread,2.85
14127,1812 smoked turkey leg,6.93
14126,Hillsborough low-sodium white onion,12.04
14125,DH Hill watermelon,10.99
14124,North Shore italian dressing,2.46
14123,Howler canned mystery meat,10.5
14122,Vet School cholesterol-free lettuce,6.58
14121,Heil's baked beans,2.75
14120,Poe's grain-free birthday cake ice cream,2.23
14119,Jennings' grain-free grits,5.51
14118,Campus Corner canned potatoes,5.58
14117,Withers no MSG added lemon cake mix,6.73
14116,Oval Drive fat-free jasmine rice,14.63
14115,Heil's canned garden peas,13.03
14114,King's basil,8.19
14113,Brown's lactose-free soy sauce,7.63
14112,Oval Drive non GMO biscuit mix,14.18
14111,Pullen Park ground mustard,6.0
14110,Vet School low-sodium peach jam,13.52
14109,Avent Ferry low cholesterol tomato puree,6.28
14108,King's chili powder,1.06
14107,Pack Pup no sugar added onion powder,5.76
14106,North Shore beef jerky,3.78
14105,Dan Allen free range chocolate cake mix,3.09
14104,Hillsborough grain-free white chocolate pudding,7.75
14103,Centennial low-sodium mild taco sauce,7.71
14102,Belltower fresh lettuce,9.51
14101,Sturgill's fat-free salsa verde,12.38
14100,Centennial fresh marinara sauce,1.87
14099,Pack Pup gluten-free orange marmalade,9.9
14098,Leader of the Pack diet cola,1.96
14097,DH Hill tomato,2.49
14096,Centennial free range sour cream,4.43
14095,Stinson low-sodium deli turkey,11.53
14094,Pack fresh basil leaves,9.49
14093,Farmer's dish soap,1.92
14092,Vet School free range baked beans,10.29
14091,Farmer's mild cheddar cheese,0.09
14090,Farmer's organic orange marmalade,11.14
14089,Leader of the Pack cage free dijon mustard,6.18
14088,Heil's free range dish soap,5.75
14087,Pack low-sodium hand soap,2.53
14086,Farmer's low-sodium macaroni and cheese,6.77
14085,Sturgill's lime,6.49
14084,Thompkins grain-free dijon mustard,7.75
14083,Red and White whole nutmeg,0.0
14082,Heil's sourdough bread,2.04
14081,Fairgrounds gluten-free ground beef,8.42
