PRODUCT_CODE,DESCRIPTION,PRICE
9734,Main Campus canned corn,0.74
9735,Poe's fat-free ground pork,1.95
9736,Wolfpack tomato paste,14.9
9737,Farmer's chili powder,1.82
9738,1812 canned biscuits,0.13
9739,Heckman's all-natural unsalted butter,12.8
9740,Reynold's gluten-free dried lima beans,9.9
9741,State lactose-free diet cola,8.5
9742,Heil's peanuts,7.29
9743,1812 snack cake,14.75
9744,Reynold's gluten-free vanilla wafers,2.78
9745,Howling Wolf all-natural taco kit,7.48
9746,Pullen Park fresh butterscotch pudding,3.1
9747,Ms. Wuf's non GMO turkey legs,2.55
9748,Balik's canned asparagus,3.67
9749,Thompkins syrup,8.39
9750,Pullen Park ibuprofen,1.6
9751,Pack frozen meat pizza,13.25
9752,Gorman mild cheddar cheese,14.35
9753,Pack iodized salt,0.13
9754,Hunt low-sodium deli chicken,5.82
9755,Oval Drive organic sour cream,10.23
9756,Pullen Park dried lentils,10.06
9757,Wolves Den cage free sausage,12.38
9758,Farmer's smoked ham hock,7.8
9759,Ms. Wuf's all-natural pumpkin pie spice,6.81
9760,Engineering sockeye salmon fillet,1.67
9761,Wolves Den king salmon fillet,2.62
9762,1812 ground basil,13.38
9763,Howling Wolf cholesterol-free heavy cream,1.6
9764,State shredded carrots,3.59
9765,Wolves Den brown rice,10.59
9766,Reynold's fig preserves,1.95
9767,Talley low cholesterol pork chops,8.92
9768,Jennings' cage free ketchup,8.68
9769,Centennial canned peas and carrots,13.2
9770,Sturgill's caesar salad kit,10.27
9771,DH Hill organic oatmeal cookies,14.52
9772,Campus Corner lactose-free pizza dough,6.8
9773,1812 oatmeal cookies,7.3
9774,Tuffy coleslaw kit,4.04
9775,Centennial free range jasmine rice,8.02
9776,Heil's cauliflower,8.99
9777,Hillsborough grape jelly,6.32
9778,Talley fresh hot dog chili,1.36
9779,Heil's all purpose flour,8.6
9780,Wolfpack gluten-free tonic water,11.77
9781,Red and White deli chicken,8.31
9782,Tuffy lactose-free diet cola,6.02
9783,Reynold's cooked large shrimp,4.75
9784,Ms. Wuf's no sugar added ground beef,12.75
9785,North Shore grain-free canned french cut green beans,7.2
9786,Hunt dish soap,13.39
9787,Campus Corner chocolate frosting,7.47
9788,Leader of the Pack whole cloves,4.33
9789,Farmer's organic ground rosemary,0.76
9790,Sturgill's peanut butter,10.63
9791,Withers broccoli,1.55
9792,Oval Drive no sugar added instant mashed russet potatoes,11.31
9793,Main Campus organic carrot,8.31
9794,Pack Pup canned chickpeas,12.62
9795,Red and White gluten-free macaroni and cheese,11.72
9796,Withers toothbrush,10.34
9797,Schmidt's green chilis,2.27
9798,Jennings' apple jelly,2.01
9799,Leader of the Pack gluten-free thyme,8.05
9800,Centennial fat-free cupcake liners,10.34
9801,Pack grain-free bread flour,9.78
9802,Heckman's dried lentils,6.89
9803,Western Blvd no sugar added buttercream frosting,10.05
9804,Pack spicy taco seasoning,9.82
9805,Withers lactose-free farfalle,5.05
9806,Reynold's organic lemon frosting,1.25
9807,State free range white bread,11.74
9808,Pack tomato and basil sauce,14.06
9809,Mr. Wuf's grain-free raw salad shrimp,5.24
9810,Gorman cholesterol-free cheery-o cereal,6.46
9811,Talley orange frosting,6.26
9812,Brown's chocolate pudding,12.27
9813,Harrelson organic peanut butter crackers,3.43
9814,Centennial lime,14.11
9815,State all-natural orange soda,12.13
9816,Poe's no MSG added sour cream,12.63
9817,Mr. Wuf's gluten-free chocolate bar,13.7
9818,Hillsborough turkey breast,6.6
9819,Lake Raleigh cola,9.36
9820,Poe's butter popcorn,10.36
9821,Thompkins free range canned green beans,3.35
9822,Avent Ferry tomato paste,5.63
9823,Vet School deodorant,8.17
9824,Gorman low-sodium smoked ham hock,12.15
9825,DH Hill canned creamed corn,13.34
9826,Campus Corner non GMO snack cake,14.28
9827,Pullen Park waffle cones,13.83
9828,North Shore vodka sauce,12.34
9829,Leader of the Pack pizza dough,2.06
9830,Hunt low cholesterol chicken tenderloins,8.17
9831,Poe's corn chips,7.84
9832,King's smoked sausage,5.82
9833,Brown's fresh aspirin,0.81
9834,Daniels cage free yukon gold potato,14.3
9835,Wolfpack free range orange soda,11.19
9836,Tuffy marinara sauce,3.55
9837,Heckman's tomato sauce,10.13
9838,Fairgrounds canned corn,3.21
9839,Belltower waffle cones,9.8
9840,Engineering cottage cheese,4.08
9841,Harrelson fresh pork chops,8.46
9842,State garlic powder,9.91
9843,Reynold's low-sodium coleslaw kit,1.38
9844,Avent Ferry multigrain tortilla chips,1.71
9845,Brown's cholesterol-free granola bar,1.02
9846,Reynold's no MSG added canned chickpeas,5.62
9847,Harrelson dried great northern beans,4.54
9848,Howler horseradish,3.97
9849,Ms. Wuf's farfalle,12.45
9850,Hunt vanilla wafers,3.88
9851,Harrelson multigrain bread,6.6
9852,Mr. Wuf's gluten-free eggs,7.75
9853,Reynold's organic hand soap,11.75
9854,Farmer's grits,1.92
9855,Harrelson cage free beef roast,0.28
9856,King's toilet paper,11.77
9857,Pack Pup free range multigrain bread,8.57
9858,Hunt lactose-free cashew butter,9.4
9859,Withers chocolate pudding ,1.92
9860,Witherspoon basil leaves,13.27
9861,Western Blvd cashew butter,9.52
9862,Pullen Park cage free plain potato chips,4.61
9863,Pack spicy taco sauce,0.78
9864,Oval Drive fresh pork roast,5.18
9865,Wolf Leader non GMO yukon gold potato,1.57
9866,Balik's thyme leaves,14.01
9867,Brown's no MSG added rosemary leaves,6.47
9868,Jennings' lactose-free beef jerky,2.56
9869,Stinson lemon cake mix,0.41
9870,Sturgill's low-sodium mozzerella cheese,12.69
9871,Mr. Wuf's lactose-free ground thyme,7.39
9872,Engineering no MSG added canned garden peas,8.05
9873,Mr. Wuf's orange frosting,14.7
9874,Witherspoon fat-free fruit cups,12.42
9875,Howling Wolf cholesterol-free sour cream,5.26
9876,Pullen Park oatmeal cookies,6.24
9877,Lake Raleigh low-sodium tortellini,11.06
9878,Schmidt's free range canned chickpeas,12.02
9879,Pullen Park low cholesterol syrup,14.8
9880,Pack fresh horseradish,5.13
9881,Poe's low cholesterol ground cloves,7.66
9882,Stinson no sugar added multigrain tortilla chips,3.86
9883,Sturgill's pork tenderloin,10.9
9884,Vet School cookie butter,9.36
9885,Tuffy cheddar cheese,9.61
9886,Brown's grain-free sour cream and onion chips,10.02
9887,Oval Drive cookie butter,8.62
9888,Red and White non GMO vanilla ice cream,0.46
9889,Pullen Park all-natural cocktail sauce,8.2
9890,Hillsborough no MSG added canteloupe,1.16
9891,Jennings' 10-inch tortilla,10.52
9892,DH Hill no sugar added horseradish,6.04
9893,Balik's grain-free all purpose flour,14.64
9894,Vet School diced tomatoes,10.84
9895,Heil's no MSG added vodka sauce,10.91
9896,1812 extra sharp cheddar cheese,6.76
9897,King's fresh snack cake,5.2
9898,Balik's lactose-free raw large shrimp,9.31
9899,Hunt low-sodium shallot,13.98
9900,Wolf Leader fat-free peanuts,3.96
9901,Vet School canned garden peas,0.59
9902,Lake Raleigh fresh toilet paper,7.24
9903,Engineering tomato puree,10.03
9904,Leader of the Pack apple,12.23
9905,Oval Drive no MSG added basmati rice,4.18
9906,Daniels peach jam,9.42
9907,Oval Drive pizza dough,10.77
9908,Witherspoon butter crackers,12.04
9909,Lake Raleigh no MSG added dried lentils,5.53
9910,Pack low-sodium cookie butter,5.66
9911,Wolf Leader sour cream,7.85
9912,Hunt organic bandages,2.37
9913,King's deli ham,10.5
9914,Brown's no sugar added deli chicken,7.22
9915,Campus Corner lime,12.02
9916,Farmer's fat-free dried great northern beans,9.13
9917,Pack ricotta cheese,3.42
9918,Howling Wolf gluten-free dried lentils,11.2
9919,King's ice cream cones,14.43
9920,Hunt no MSG added neopolitan ice cream,8.01
9921,Centennial low-sodium mild taco sauce,8.02
9922,Sturgill's pork tenderloin,0.48
9923,Tuffy organic 8-inch tortilla,2.7
9924,Western Blvd all-natural spicy salsa,0.38
9925,Wolfpack cholesterol-free carolina bbq sauce,10.14
9926,Campus Corner ground rosemary,11.73
9927,State organic hazelnut spread,9.88
9928,Western Blvd canned garden peas,14.58
9929,DH Hill no MSG added raw large shrimp,6.7
9930,Schmidt's fresh hand soap,4.26
9931,King's instant mashed russet potatoes,14.23
9932,Thompkins fat-free yogurt,12.24
9933,Farmer's all-natural whole chicken,6.62
9934,DH Hill non GMO mustard,10.64
9935,Campus Corner cholesterol-free cheddar cheese,14.59
9936,Sturgill's ginger,5.67
9937,Pullen Park low-sodium apple jelly,4.85
9938,Fairgrounds canned blackeyed peas,1.91
9939,Sturgill's cookie dough,0.27
9940,Lake Raleigh fat-free cooked jumbo shrimp,8.92
9941,Campus Corner organic ground mustard,1.71
9942,Reynold's plain croutons,12.87
9943,Brown's macaroni and cheese with broccoli,12.4
9944,Stinson cholesterol-free cheery-o cereal,8.61
9945,Sturgill's canned corn,13.0
9946,Centennial cholesterol-free ground basil,4.74
9947,Harrelson low cholesterol pretzel sticks,4.57
9948,Farmer's cilantro,6.93
9949,Hunt gluten-free red currant jelly,7.67
9950,Western Blvd all-natural fig preserves,13.89
9951,Jennings' frozen supreme pizza,9.21
9952,Red and White no MSG added 10-inch tortilla,6.66
9953,Talley sockeye salmon fillet,9.88
9954,Belltower angel hair noodles,13.52
9955,Campus Corner non GMO iced oatmeal cookies,2.64
9956,Wolfpack no MSG added ice cream cones,11.35
9957,Heckman's chocolate frosting,5.05
9958,Pack lite soy sauce,12.87
9959,Pullen Park gluten-free canned blackeyed peas,2.59
9960,Western Blvd sausage,7.51
9961,Pack Pup cinnamon toast cereal,14.82
9962,Gorman low-sodium kiwi,11.39
9963,Red and White fat-free sweet potato,14.38
9964,Wolfpack all-natural whole peeled tomatoes,1.11
9965,Leader of the Pack oatmeal cookies,13.2
9966,Belltower grain-free canned peas and carrots,3.86
9967,Jennings' hand soap,2.64
9968,North Shore self-rising flour,1.58
9969,Engineering tomato paste,4.18
9970,Campus Corner free range lite soy sauce,12.13
9971,Farmer's pretzel sticks,2.99
9972,Red and White all-natural canned green beans,0.14
9973,Harrelson chocolate chip cookies,1.93
9974,Hunt marinara sauce,2.08
9975,Hillsborough fresh kiwi,10.61
9976,Poe's fresh waffle cones,9.89
9977,Vet School no MSG added seltzer water,0.83
9978,Main Campus free range canned peas and carrots,3.06
9979,Mr. Wuf's paper utensils,5.04
9980,Mr. Wuf's angel hair noodles,7.43
9981,Thompkins frozen supreme pizza,7.13
9982,Centennial low cholesterol carrot,4.98
9983,Stinson fat-free pork roast,8.11
9984,Vet School low-sodium ice cream cones,3.02
9985,Vet School white rice,11.61
9986,Hillsborough orange cake mix,8.99
9987,Jennings' cholesterol-free frozen supreme pizza,14.92
9988,Main Campus 6-inch tortilla,6.34
9989,Daniels low cholesterol saltine crackers,9.06
9990,Thompkins non GMO red currant jelly,14.5
9991,Avent Ferry non GMO 6-inch tortilla,12.98
9992,Oval Drive dried great northern beans,3.34
9993,Engineering salsa verde,11.29
9994,Hunt raw jumbo shrimp,6.81
9995,Dan Allen peanut butter crackers,13.4
9996,Howler garlic powder,8.34
9997,Centennial pancake mix,6.9
9998,Belltower heavy cream,1.77
9999,Pullen Park cholesterol-free orange frosting,8.62
10000,Wolf Leader non GMO butterscotch pudding,2.65
10001,Belltower free range dried lima beans,0.24
10002,Engineering toothbrush,0.86
10003,Withers fresh salted butter,8.5
10004,Wolves Den granola bar,9.75
10005,Poe's cauliflower,11.53
10006,Mr. Wuf's cholesterol-free okra,5.97
10007,Pullen Park frozen pepperoni pizza,11.97
10008,Brown's no sugar added butter popcorn,11.95
10009,Main Campus free range worcestershire sauce,10.59
10010,Howler cholesterol-free sunflower seed butter,0.3
10011,Campus Corner pretzel sticks,13.19
10012,Pullen Park organic eggs,1.79
10013,Schmidt's peanut butter and jelly,6.75
10014,Daniels macaroni and 5 cheese,7.51
10015,Heckman's canned potatoes,6.66
10016,Main Campus corn chips,13.7
10017,Reynold's dried great northern beans,9.33
10018,Mr. Wuf's low-sodium carrot,0.74
10019,Wolf Leader all-natural ground mustard,6.96
10020,Withers tomato sauce,0.92
10021,Hunt non GMO tilapia fillet,0.34
10022,Mr. Wuf's okra,6.48
10023,State free range seltzer water,6.58
10024,Howling Wolf ground allspice,4.34
10025,King's lactose-free blue potato,7.33
10026,Leader of the Pack grits,6.64
10027,Brown's cholesterol-free ground beef,6.3
10028,Mr. Wuf's lemon cake mix,5.28
10029,Vet School no MSG added broccoli,6.72
10030,Dan Allen pizza dough,3.52
10031,Hunt fat-free cheese crackers,10.85
10032,Pack Pup organic yellow onion,1.95
10033,Howler multigrain bread,12.88
10034,Gorman red onion,10.14
10035,Daniels low cholesterol neopolitan ice cream,4.97
10036,Vet School vanilla wafers,11.31
10037,Witherspoon low cholesterol birthday cake ice cream,1.47
10038,Howling Wolf mozzerella cheese,9.46
10039,Belltower peanuts,2.25
10040,Gorman chocolate bar,13.64
10041,Pack Pup low cholesterol canned mystery meat,6.6
10042,Brown's self-rising flour,4.81
10043,Pullen Park chocolate pudding,13.59
10044,Campus Corner applesauce,3.7
10045,Wolfpack grain-free chocolate ice cream,5.32
10046,Oval Drive cholesterol-free heavy cream,13.59
10047,Withers no sugar added canned asparagus,12.29
10048,Dan Allen no sugar added half and half,14.77
10049,Pack no sugar added mild taco seasoning,0.0
10050,Campus Corner low cholesterol salted butter,14.26
10051,Balik's free range thyme,3.45
10052,Wolf Leader free range canned carrots,14.12
10053,Howling Wolf cage free vodka sauce,12.76
10054,Daniels chocolate cream cookies,4.26
10055,Thompkins organic kosher dill pickles,13.46
10056,Withers vanilla ice cream,13.3
10057,Brown's low-sodium salsa verde,0.03
10058,Stinson worcestershire sauce,1.97
10059,DH Hill free range mouthwash,8.29
10060,Main Campus lemon cake mix,7.43
10061,Main Campus thyme,8.63
10062,Reynold's all-natural snack cake,2.14
10063,Red and White yogurt,3.85
10064,Reynold's caesar salad kit,9.7
10065,DH Hill free range worcestershire sauce,14.97
10066,King's non GMO whole chicken,12.08
10067,Withers sweet potato,5.44
10068,Engineering cholesterol-free peanut butter and jelly,0.43
10069,Schmidt's ground nutmeg,0.34
10070,Hunt cooked jumbo shrimp,5.07
10071,King's no sugar added canned chickpeas,14.54
10072,Hillsborough no MSG added lemon cake mix,5.23
10073,Gorman free range ground thyme,6.61
10074,Howler low-sodium almond butter,2.87
10075,Schmidt's red onion,5.96
10076,King's shredded carrots,10.78
10077,Witherspoon caesar croutons,2.03
10078,Dan Allen low-sodium aspirin,11.48
10079,Sturgill's white rice,2.83
10080,Lake Raleigh cage free garlic powder,1.31
10081,Harrelson cilantro,3.16
10082,Oval Drive free range butterscotch pudding,9.2
10083,Main Campus lettuce,1.87
10084,Daniels free range multigrain bread,0.08
10085,Daniels ground allspice,0.04
10086,Talley smoked sausage,3.49
10087,Daniels butter popcorn,12.02
10088,Dan Allen ketchup,9.52
10089,Tuffy vanilla ice cream,12.79
10090,Avent Ferry free range chocolate cream cookies,3.22
10091,Centennial bread flour,12.74
10092,Campus Corner floss,13.75
10093,Wolfpack fat-free chili sauce,7.1
10094,Hillsborough ground mustard,14.94
10095,King's hot dog chili,2.06
10096,Centennial no MSG added ground cloves,7.14
10097,Brown's chocolate ice cream,14.65
10098,Engineering fat-free iced oatmeal cookies,6.41
10099,Western Blvd instant mashed red potatoes,12.75
10100,Wolf Leader bandages,5.05
10101,Pack low-sodium frozen pepperoni pizza,3.05
10102,Belltower green chilis,13.3
10103,Farmer's raw large shrimp,2.8
10104,King's frozen pepperoni pizza,13.97
10105,Belltower free range pineapple,3.85
10106,Vet School non GMO red potato,5.14
10107,Wolf Leader low-sodium shredded wheat cereal,7.91
10108,Stinson dried great northern beans,13.85
10109,Centennial sausage,0.39
10110,Belltower iced oatmeal cookies,6.25
10111,Campus Corner vodka sauce,4.3
10112,Howling Wolf toothbrush,11.0
10113,State low cholesterol canned green beans,1.17
10114,Witherspoon fat-free fruity cereal,1.03
10115,North Shore low-sodium orange cake mix,6.94
10116,Campus Corner mozzerella cheese,0.31
10117,Hunt mustard,12.73
10118,DH Hill multigrain sandwich bread,9.92
10119,DH Hill free range lemon,6.29
10120,Wolves Den ibuprofen,12.15
10121,Ms. Wuf's free range white onion,3.77
10122,Reynold's orange frosting,7.2
10123,Tuffy low-sodium squash,12.67
10124,Farmer's white chocolate pudding,6.12
10125,Hunt onion powder,6.89
10126,Daniels lettuce,2.72
10127,Thompkins no sugar added lemon,2.16
10128,Lake Raleigh pancake mix,13.06
10129,Farmer's organic unsalted butter,6.65
10130,Pack all-natural tonic water,5.6
10131,Daniels no MSG added watermelon,13.09
10132,Avent Ferry non GMO canned creamed corn,12.04
10133,Oval Drive no MSG added pancake mix,3.76
10134,Daniels no sugar added chocolate pudding ,4.41
10135,Stinson tomato and basil sauce,6.79
10136,Talley fat-free canteloupe,7.6
10137,Pack fresh cookie dough,11.97
10138,Ms. Wuf's no MSG added shampoo,12.5
10139,Belltower cinnamon toast cereal,5.0
10140,Red and White ground nutmeg,13.71
10141,Sturgill's all-natural instant mashed russet potatoes,0.8
10142,Engineering fresh vanilla wafers,8.17
10143,Hillsborough raw medium shrimp,11.21
10144,Red and White gluten-free chocolate pudding,0.93
10145,Brown's kosher dill pickles,4.33
10146,Howler fat-free half and half,14.02
10147,Thompkins cola,5.25
10148,DH Hill grain-free multigrain sandwich bread,2.8
10149,Heil's multigrain tortilla chips,9.8
10150,Balik's lamb chop,1.81
10151,Witherspoon organic marinara sauce,12.94
10152,Talley all-natural tortellini,5.94
10153,Centennial no MSG added syrup,2.21
10154,Vet School lite soy sauce,11.31
10155,Oval Drive ginger,11.09
10156,Harrelson cholesterol-free sour cream,9.83
10157,Gorman gluten-free smoked turkey leg,12.54
10158,Hunt fat-free worcestershire sauce,2.33
10159,Thompkins lactose-free broccoli,8.79
10160,Leader of the Pack gluten-free worcestershire sauce,12.75
10161,Leader of the Pack non GMO mouthwash,1.93
10162,Pack Pup no sugar added eggs,4.97
10163,Stinson grain-free peanuts,0.19
10164,Gorman spicy taco sauce,1.73
10165,DH Hill canned peas and carrots,9.22
10166,Gorman low cholesterol ketchup,3.3
10167,Dan Allen 10-inch tortilla,6.17
10168,Vet School free range canned chickpeas,13.84
10169,Wolf Leader no MSG added cookie butter,8.25
10170,Campus Corner kiwi,7.13
10171,Avent Ferry low-sodium lettuce,4.79
10172,Engineering vanilla frosting,3.69
10173,Dan Allen sour cream,14.46
10174,Heil's paper plates,0.12
10175,Mr. Wuf's free range grape jelly,1.76
10176,Wolves Den ground chicken,5.46
10177,Leader of the Pack no MSG added tortilla chips,7.16
10178,Farmer's green chilis,12.72
10179,Brown's non GMO vanilla wafers,12.04
10180,Engineering all-natural plain croutons,3.22
10181,Ms. Wuf's fresh 6-inch tortilla,12.64
10182,Belltower macaroni and cheese with broccoli,3.65
10183,Witherspoon sharp cheddar cheese,4.43
10184,Hunt free range shallot,9.23
10185,Withers sockeye salmon fillet,1.28
10186,Farmer's pork tenderloin,10.24
10187,Western Blvd fresh brown rice,14.21
10188,Lake Raleigh chocolate pudding ,7.3
10189,Talley paper plates,11.55
10190,Lake Raleigh organic thousand island dressing,6.55
10191,Lake Raleigh ground turkey,7.35
10192,Western Blvd cholesterol-free lime,9.82
10193,Poe's organic chocolate chip cookies,8.65
10194,Dan Allen butter popcorn,2.28
10195,Daniels iced oatmeal cookies,10.84
10196,Dan Allen free range coleslaw kit,7.57
10197,Witherspoon grain-free chicken breast,13.62
10198,Howler mild salsa,3.99
10199,Wolf Leader mild salsa,13.12
10200,Daniels free range dish soap,6.8
10201,Thompkins lactose-free mayonnaise,14.44
10202,Lake Raleigh organic cauliflower,10.73
10203,Howler marinara sauce,4.65
10204,Gorman free range multigrain tortilla chips,5.69
10205,Campus Corner salted butter,6.27
10206,Fairgrounds carrot,10.39
10207,Thompkins cage free grits,8.44
10208,Wolves Den non GMO yellow onion,5.31
10209,Balik's gluten-free corn chips,9.64
10210,Oval Drive fresh raw jumbo shrimp,9.16
10211,Centennial carolina bbq sauce,2.26
10212,King's no MSG added dried great northern beans,6.57
10213,1812 orange,4.08
10214,Belltower cage free applesauce,3.87
10215,Belltower liquid bleach,8.83
10216,Belltower low cholesterol canned french cut green beans,3.71
10217,Avent Ferry horseradish,3.9
10218,Farmer's cauliflower,4.48
10219,Sturgill's diet cola,8.75
10220,Oval Drive lemon cake mix,7.35
10221,Ms. Wuf's fruit cups,8.4
10222,Ms. Wuf's paper towel,9.69
10223,Withers all purpose flour,7.58
10224,Jennings' sausage,11.53
10225,Wolfpack cholesterol-free white rice,0.67
10226,Pack Pup low-sodium salted butter,9.65
10227,Schmidt's no sugar added raw salad shrimp,7.36
10228,Wolves Den low cholesterol pretzel sticks,2.95
10229,Oval Drive fresh salted butter,8.57
10230,Tuffy cage free lamb chop,12.23
10231,Dan Allen no MSG added chocolate pudding,13.01
10232,King's diced tomatoes,12.19
10233,Hunt cooked large shrimp,11.08
10234,Heil's gluten-free fig preserves,8.79
10235,Talley scallion,5.06
10236,Howling Wolf dried lima beans,6.78
10237,Tuffy ground rosemary,14.97
10238,Campus Corner yogurt,3.92
10239,State ground nutmeg,0.63
10240,Engineering ground thyme,10.7
10241,Gorman fat-free cheery-o cereal,3.94
10242,Pullen Park all-natural chili powder,12.15
10243,Harrelson ground cloves,0.58
10244,Jennings' chocolate pudding ,8.62
10245,Jennings' seltzer water,6.55
10246,Mr. Wuf's canned mystery meat,10.1
10247,Oval Drive low cholesterol birthday cake ice cream,1.99
10248,Dan Allen low-sodium pork tenderloin,12.53
10249,Wolf Leader gluten-free lamb chop,4.12
10250,Heil's turkey legs,1.03
10251,Pack Pup grain-free ranch dressing,6.83
10252,Wolf Leader cashew butter,13.21
10253,Main Campus non GMO orange,11.42
10254,Schmidt's grain-free deli ham,8.41
10255,Pack Pup tortellini,1.68
10256,Dan Allen coleslaw kit,0.39
10257,State organic onion powder,3.94
10258,Centennial organic tomato puree,13.66
10259,Schmidt's liquid bleach,2.17
10260,Avent Ferry vanilla frosting,10.62
10261,Howler grain-free pineapple,5.43
10262,Thompkins sharp cheddar cheese,8.53
10263,King's snack cake,6.91
10264,Talley chocolate pudding ,3.99
10265,King's cage free bread flour,2.58
10266,Sturgill's free range coconut milk,10.8
10267,Engineering free range fruit cups,9.59
10268,Farmer's free range shampoo,7.5
10269,Wolf Leader self-rising flour,9.52
10270,Oval Drive apple,9.43
10271,Howler cookie butter,8.36
10272,Jennings' grain-free watermelon,7.6
10273,King's organic dinner rolls,0.49
10274,Engineering spicy taco seasoning,3.14
10275,Centennial vanilla pudding,4.05
10276,Avent Ferry lactose-free pork chops,6.74
10277,Heil's oatmeal cookies,6.72
10278,Stinson deli roast beef,11.58
10279,Withers white bread,11.14
10280,Witherspoon smoked turkey leg,12.82
10281,Withers cage free raw jumbo shrimp,3.39
10282,Campus Corner black pepper,11.55
10283,Main Campus no MSG added lite soy sauce,11.58
10284,Withers grain-free chocolate ice cream,5.78
10285,Poe's organic paper plates,0.94
10286,Sturgill's cholesterol-free cheery-o cereal,6.21
10287,DH Hill organic thyme leaves,8.19
10288,Pullen Park tilapia fillet,11.86
10289,Hillsborough ham hock,6.29
10290,Talley free range orange cake mix,4.39
10291,Poe's whole cloves,5.52
10292,Heil's all-natural canned potatoes,4.11
10293,Gorman cabbage,11.02
10294,Talley whole nutmeg,7.78
10295,Withers cashew butter,1.07
10296,Daniels white sandwich bread,13.08
10297,Stinson whole cloves,4.83
10298,Leader of the Pack lactose-free frozen supreme pizza,3.87
10299,Hillsborough fresh deli ham,6.83
10300,Poe's chocolate pudding ,12.41
10301,King's ham hock,2.93
10302,Belltower cholesterol-free black pepper,14.57
10303,Stinson tomato,14.34
10304,Talley fat-free spicy salsa,7.87
10305,Dan Allen no MSG added cooked large shrimp,2.71
10306,Thompkins lactose-free ground pork,14.32
10307,Daniels cholesterol-free mild taco sauce,8.17
10308,1812 red onion,0.01
10309,Lake Raleigh macaroni and 5 cheese,3.46
10310,Wolves Den diet cola,7.63
10311,Heil's honey bbq sauce,1.69
10312,Dan Allen ranch dressing,8.88
10313,Engineering fat-free italian dressing,10.53
10314,Brown's low cholesterol greek yogurt,14.55
10315,Western Blvd fresh kosher pickle spears,8.84
10316,Withers shallot,3.75
10317,Pullen Park chicken thigh,7.46
10318,Pullen Park organic granola bar,0.49
10319,Hunt non GMO peanut butter,6.28
10320,Balik's no sugar added biscuit mix,1.6
10321,Red and White lactose-free applesauce,0.67
10322,DH Hill smoked ham hock,3.61
10323,Avent Ferry black pepper,11.86
10324,Heil's lettuce,5.53
10325,Red and White fresh vanilla ice cream,0.12
10326,Dan Allen chocolate pudding,3.44
10327,North Shore basil leaves,1.11
10328,Brown's no MSG added seltzer water,13.49
10329,Withers lactose-free black pepper,3.21
10330,Western Blvd white bread,1.41
10331,Tuffy no sugar added butter crackers,14.54
10332,Centennial red potato,13.87
10333,Heckman's fresh turkey wings,12.95
10334,Western Blvd lactose-free cinnamon toast cereal,7.2
10335,Vet School lactose-free cocktail sauce,6.67
10336,Campus Corner all-natural eggs,10.14
10337,Howler fresh russet potato,4.73
10338,Fairgrounds paper plates,7.2
10339,Campus Corner basil,0.26
10340,Heil's seasoned croutons,9.0
10341,Leader of the Pack kiwi,3.2
10342,Schmidt's cornmeal,5.61
10343,Harrelson all-natural peach jam,4.48
10344,Farmer's onion powder,3.87
10345,Mr. Wuf's non GMO canned lima beans,8.37
10346,Reynold's frozen meat pizza,4.93
10347,1812 cookie dough,2.08
10348,Wolf Leader rosemary leaves,10.85
10349,Wolf Leader taco kit,13.83
10350,State fresh 8-inch tortilla,0.45
10351,Vet School cauliflower,9.82
10352,Leader of the Pack fresh banana,8.01
10353,King's cholesterol-free greek yogurt,0.38
10354,Western Blvd grain-free multigrain tortilla chips,12.54
10355,Withers no MSG added salsa verde,14.06
10356,Schmidt's lemon cake mix,3.16
10357,Heckman's tonic water,13.61
10358,Thompkins non GMO saltine crackers,11.06
10359,Campus Corner free range hot dog chili,0.5
10360,Vet School mild taco seasoning,1.82
10361,Mr. Wuf's mozzerella cheese,13.09
10362,Engineering canned creamed corn,10.81
10363,Heckman's watermelon,1.27
10364,Hunt non GMO canned biscuits,0.36
10365,Avent Ferry orange cake mix,3.41
10366,Lake Raleigh cage free banana,0.26
10367,Howling Wolf lactose-free chicken tenderloins,12.59
10368,DH Hill macaroni and cheese,8.95
10369,Red and White free range canned green beans,6.08
10370,Ms. Wuf's fresh pretzels,8.99
10371,Red and White low cholesterol smoky bbq sauce,14.29
10372,1812 all-natural laundry detergent,11.08
10373,Lake Raleigh fat-free cashew butter,11.93
10374,King's pretzel sticks,5.73
10375,Brown's gluten-free ham hock,1.1
10376,Red and White cholesterol-free chocolate cake mix,12.03
10377,DH Hill all-natural mustard,4.44
10378,Brown's baked beans,7.46
10379,Wolf Leader half and half,12.96
10380,Jennings' unsalted butter,0.7
10381,Reynold's whole chicken,0.12
10382,Withers fresh canned chickpeas,11.23
10383,Heckman's lactose-free taco kit,14.88
10384,Engineering free range birthday cake ice cream,13.54
10385,1812 low cholesterol turkey breast,2.32
10386,Reynold's all-natural fruity cereal,13.52
10387,Balik's non GMO diced tomatoes,4.85
10388,Dan Allen all-natural cookie cereal,3.99
10389,Wolfpack low cholesterol yellow cake mix,11.99
10390,Pullen Park gluten-free cooked salad shrimp,4.66
10391,Wolfpack bandages,11.95
10392,DH Hill low cholesterol apple,14.05
10393,Talley cooked salad shrimp,14.26
10394,Avent Ferry all-natural carrot sticks,1.08
10395,Witherspoon canned mystery meat,12.83
10396,Main Campus macaroni and cheese,6.86
10397,Wolfpack all-natural turkey wings,8.33
10398,Daniels all-natural cola,0.38
10399,Fairgrounds no MSG added shampoo,8.28
10400,Stinson non GMO baked beans,13.41
10401,Thompkins tonic water,0.84
10402,Farmer's all-natural granola bar,0.46
