PRODUCT_CODE,DESCRIPTION,PRICE
55243,Talley no MSG added kosher pickle spears,6.04
55242,Vet School pumpkin pie spice,13.9
55241,Wolf Leader worcestershire sauce,13.74
55240,Brown's lactose-free chocolate cake mix,1.13
55239,Balik's chocolate cake mix,4.35
55238,King's frozen meat pizza,0.49
55237,Brown's raw salad shrimp,4.7
55236,Main Campus cauliflower,6.18
55235,Hunt jasmine rice,0.46
55234,Heil's paper utensils,3.07
55233,Vet School non GMO spicy salsa,14.08
55232,1812 bread flour,14.93
55231,State cauliflower,3.22
55230,Daniels yellow cake mix,4.2
55229,Brown's free range kosher pickle spears,7.81
55228,Main Campus yukon gold potato,10.02
55227,Leader of the Pack low-sodium cupcake liners,3.93
55226,Mr. Wuf's scallion,0.93
55225,Red and White red potato,10.39
55224,Hunt peach jam,10.31
55223,Howling Wolf low-sodium okra,8.16
55222,Sturgill's cooked medium shrimp,12.4
55221,Howling Wolf canned asparagus,9.26
55220,Thompkins toothbrush,8.61
55219,Balik's cholesterol-free canned lima beans,6.39
55218,Centennial canteloupe,11.31
55217,Tuffy okra,5.51
55216,Mr. Wuf's beef jerky,9.96
55215,State lactose-free sunflower seed butter,14.9
55214,Heckman's cupcake liners,13.3
55213,Witherspoon whole chicken,6.94
55212,Centennial chocolate cake mix,6.96
55211,Oval Drive spaghetti noodles,6.25
55210,Reynold's cage free beef roast,6.82
55209,Hunt canned french cut green beans,8.91
55208,Gorman all-natural orange cake mix,10.4
55207,Red and White okra,7.59
55206,Heil's no MSG added basil,8.96
55205,Wolfpack free range shredded wheat cereal,12.87
55204,Gorman non GMO beef roast,9.27
55203,Balik's no sugar added canned potatoes,11.79
55202,Engineering instant mashed russet potatoes,10.87
55201,Gorman butterscotch pudding,10.3
55200,Withers fat-free raw salad shrimp,14.01
55199,Avent Ferry orange soda,11.01
55198,Talley free range butter crackers,14.02
55197,Withers cholesterol-free lemon,0.13
55196,Belltower waffle cones,13.79
55195,Hunt bacon,7.61
55194,Witherspoon dried great northern beans,6.13
55193,Poe's grain-free butterscotch pudding,8.12
55192,Heil's brown rice,6.61
55191,Pack Pup pork roast,14.75
55190,Howler low cholesterol enchilada sauce,4.11
55189,Harrelson pancake mix,10.88
55188,Withers cottage cheese,13.59
55187,Main Campus all-natural french dressing,4.69
55186,Red and White scallion,11.76
55185,Witherspoon gluten-free sharp cheddar cheese,7.39
55184,Schmidt's tomato,8.11
55183,Wolfpack cage free grape jelly,13.01
55182,Schmidt's applesauce,3.3
55181,Heckman's cottage cheese,11.65
55180,Gorman grape soda,7.76
55179,Wolfpack lactose-free honey bbq sauce,3.62
55178,Hunt chocolate chip cookies,12.06
55177,Farmer's low cholesterol fruit cups,13.53
55176,Wolf Leader organic pineapple,10.92
55175,Hillsborough no MSG added pork chops,12.29
55174,Heckman's fresh cupcake liners,13.74
55173,Witherspoon non GMO carrot,12.33
55172,Daniels saltine crackers,7.86
55171,Daniels organic cornmeal,11.78
55170,Main Campus orange marmalade,11.09
55169,Leader of the Pack cage free yellow onion,7.64
55168,Tuffy no sugar added shredded carrots,11.5
55167,Lake Raleigh pancake mix,12.35
55166,Pack Pup organic coleslaw kit,8.04
55165,Pack chocolate ice cream,7.11
55164,1812 white sandwich bread,0.17
55163,Lake Raleigh brown rice,5.35
55162,Sturgill's ground thyme,13.56
55161,Wolf Leader smoky bbq sauce,14.69
55160,Ms. Wuf's free range orange soda,7.73
55159,Red and White low-sodium dried lentils,7.9
55158,Harrelson organic canned garden peas,10.37
55157,Tuffy beef jerky,9.58
55156,Sturgill's low cholesterol paper plates,13.54
55155,Thompkins no sugar added red currant jelly,9.58
55154,Brown's non GMO cookie dough,11.18
55153,Brown's pizza dough,12.1
55152,Talley cage free orange soda,8.82
55151,Main Campus no MSG added canned lima beans,9.81
55150,North Shore basil,4.87
55149,Pullen Park low cholesterol worcestershire sauce,14.2
55148,Howler low cholesterol pork roast,5.19
55147,Howling Wolf waffle cones,12.34
55146,Gorman cage free thick-cut bacon,7.63
55145,Wolfpack no MSG added raw jumbo shrimp,1.7
55144,Schmidt's free range carrot sticks,6.44
55143,Sturgill's paper utensils,4.36
55142,Campus Corner fat-free yukon gold potato,4.48
55141,Lake Raleigh tomato and basil sauce,11.53
55140,Campus Corner peach jam,4.63
55139,Jennings' farfalle,10.5
55138,Western Blvd low cholesterol cauliflower,7.77
55137,Hillsborough low-sodium vanilla frosting,3.45
55136,Main Campus cookie butter,8.11
55135,Reynold's hand soap,8.92
55134,Belltower grain-free ketchup,5.6
55133,Howler non GMO green chilis,3.65
55132,Thompkins cholesterol-free ground thyme,12.02
55131,Jennings' spicy brown mustard,10.68
55130,Ms. Wuf's free range worcestershire sauce,9.83
55129,Poe's all-natural chocolate chip cookies,3.08
55128,Engineering raw jumbo shrimp,11.61
55127,Belltower turkey breast,11.58
55126,Howling Wolf fruity cereal,7.38
55125,Dan Allen frozen supreme pizza,12.19
55124,Daniels canned green beans,0.91
55123,Heckman's non GMO french dressing,4.45
55122,Main Campus organic tomato paste,13.94
55121,Withers cooked jumbo shrimp,7.65
55120,Talley non GMO kosher pickle spears,12.38
55119,Howler peanuts,0.39
55118,DH Hill no sugar added lemon frosting,13.27
55117,Pack hand soap,5.1
55116,Dan Allen canned carrots,8.95
55115,Wolf Leader tomato paste,8.13
55114,Wolves Den unsalted butter,2.5
55113,Pullen Park free range heavy cream,3.74
55112,Leader of the Pack iced oatmeal cookies,3.73
55111,Wolves Den fresh cooked medium shrimp,13.32
55110,Oval Drive organic ground pork,4.54
55109,Lake Raleigh all-natural cheese popcorn,3.73
55108,Centennial mild taco sauce,9.4
55107,Hunt no MSG added ginger,13.65
55106,Pack Pup no sugar added iced oatmeal cookies,7.19
55105,Campus Corner cage free yellow cake mix,11.64
55104,Withers low-sodium whole black peppercorns,7.94
55103,Thompkins deli roast beef,12.49
55102,Engineering cheddar cheese,7.39
55101,Reynold's shallot,2.01
55100,Balik's thousand island dressing,1.1
55099,Pack no MSG added watermelon,8.61
55098,Reynold's grain-free butter popcorn,12.92
55097,Leader of the Pack chocolate cream cookies,2.4
55096,Talley pineapple,11.29
55095,Wolf Leader yellow cake mix,2.53
55094,Howler canned creamed corn,3.56
55093,Witherspoon no sugar added cheery-o cereal,6.39
55092,Stinson all-natural orange cake mix,12.9
55091,Vet School peanuts,5.82
55090,Withers gluten-free ground nutmeg,7.14
55089,Sturgill's lactose-free ricotta cheese,11.37
55088,Wolf Leader no MSG added mayonnaise,3.69
55087,Brown's seltzer water,3.84
55086,Stinson whole peeled tomatoes,1.34
55085,Stinson coleslaw kit,11.62
55084,Fairgrounds organic spicy salsa,8.99
55083,Centennial italian salad kit,7.98
55082,Jennings' cholesterol-free deli turkey,2.36
55081,Pullen Park no MSG added rosemary leaves,7.59
55080,Harrelson cholesterol-free cabbage,1.85
55079,Lake Raleigh free range paper utensils,0.71
55078,DH Hill cheery-o cereal,3.91
55077,Talley cholesterol-free iced oatmeal cookies,8.15
55076,Talley instant mashed russet potatoes,0.93
55075,Tuffy fat-free apple,14.32
55074,Heckman's cheery-o cereal,10.18
55073,Lake Raleigh smoked ham hock,1.43
55072,Pack no MSG added cola,6.76
55071,Schmidt's fresh almond butter,3.25
55070,Farmer's marinara sauce,4.18
55069,North Shore organic mayonnaise,13.46
55068,Withers tortellini,1.65
55067,State liquid bleach,4.27
55066,Harrelson fat-free sausage,10.56
55065,DH Hill fat-free canned blackeyed peas,1.09
55064,Centennial grain-free spicy brown mustard,7.33
55063,1812 raw jumbo shrimp,7.11
55062,Stinson canned mystery meat,3.92
55061,State low cholesterol cottage cheese,11.49
55060,Pack deli roast beef,10.2
55059,Tuffy coleslaw kit,7.63
55058,Wolf Leader low-sodium spicy taco sauce,7.8
55057,State pretzel sticks,5.73
55056,Belltower thousand island dressing,8.66
55055,Campus Corner deli turkey,6.81
55054,Red and White organic floss,4.7
55053,Wolfpack cookie cereal,2.8
55052,Wolfpack fresh seasoned croutons,8.54
55051,Harrelson syrup,7.52
55050,Dan Allen cage free ginger,9.67
55049,State cashew butter,4.24
55048,Daniels bacon,7.69
55047,Pullen Park all-natural carolina bbq sauce,4.87
55046,Heil's cage free horseradish,0.7
55045,Howling Wolf dried navy beans,13.51
55044,Daniels frozen meat pizza,6.37
55043,Hunt low cholesterol grape jelly,11.99
55042,State macaroni and cheese with broccoli,4.81
55041,Howler low cholesterol soy sauce,1.13
55040,Wolves Den canned peas and carrots,8.07
55039,Wolves Den grain-free cilantro,2.01
55038,Pullen Park fresh deli ham,1.31
55037,Centennial lime,9.36
55036,Sturgill's cheddar cheese,5.3
55035,Centennial taco kit,5.57
55034,Mr. Wuf's all-natural mustard,4.26
55033,Avent Ferry low-sodium taco shells,3.3
55032,Howler whole peeled tomatoes,4.71
55031,Dan Allen organic cookie dough,3.36
55030,Daniels free range basil,11.02
55029,Campus Corner fat-free coconut milk,8.6
55028,1812 cholesterol-free mozzerella cheese,8.81
55027,1812 white sandwich bread,5.36
55026,Reynold's tilapia fillet,2.87
55025,Poe's smoked ham hock,13.12
55024,Withers non GMO soy sauce,1.15
55023,Gorman butter crackers,4.38
55022,Pullen Park worcestershire sauce,12.02
55021,Sturgill's low-sodium salsa verde,14.49
55020,Leader of the Pack all-natural white sandwich bread,11.84
55019,Daniels laundry detergent,2.4
55018,Oval Drive lactose-free dried navy beans,6.4
55017,State non GMO yellow cake mix,11.12
55016,Withers lemon,11.14
55015,Heckman's thick-cut bacon,13.42
55014,Ms. Wuf's organic canned potatoes,11.46
55013,Sturgill's cholesterol-free paper plates,0.26
55012,Campus Corner greek yogurt,13.91
55011,Avent Ferry granola bar,4.25
55010,King's butter popcorn,2.23
55009,Reynold's pretzels,12.56
55008,State low-sodium extra sharp cheddar cheese,0.84
55007,Leader of the Pack saltine crackers,3.3
55006,Centennial fat-free raw medium shrimp,1.43
55005,DH Hill low cholesterol cornmeal,14.63
55004,DH Hill all-natural sour cream,9.84
55003,Wolfpack cage free deli roast beef,12.26
55002,Stinson sweet pickle cubes,8.75
55001,Wolf Leader cage free mild taco sauce,11.89
55000,Farmer's lactose-free aspirin,2.49
54999,1812 toothbrush,11.99
54998,Ms. Wuf's non GMO pretzels,9.25
54997,Poe's fresh breadsticks,0.99
54996,Red and White low cholesterol orange marmalade,10.5
54995,Brown's gluten-free peach jam,9.97
54994,Main Campus non GMO cooked jumbo shrimp,12.09
54993,Reynold's all-natural italian salad kit,9.51
54992,Heckman's non GMO butter popcorn,2.78
54991,Withers free range baked beans,3.39
54990,Campus Corner organic kosher pickle spears,11.28
54989,Schmidt's yukon gold potato,13.65
54988,Pullen Park thyme leaves,12.85
54987,Oval Drive fat-free peach jam,11.09
54986,Stinson cage free all purpose flour,7.39
54985,Lake Raleigh organic pork roast,9.12
54984,Jennings' turkey legs,5.19
54983,Wolf Leader no MSG added bell pepper,10.82
54982,Pack Pup cholesterol-free caesar salad kit,12.93
54981,1812 all-natural spicy taco sauce,14.69
54980,North Shore french dressing,14.47
54979,Heil's multigrain tortilla chips,5.04
54978,Hunt chili sauce,1.96
54977,Pullen Park lactose-free cheese crackers,14.74
54976,Campus Corner canned creamed corn,1.85
54975,Sturgill's grain-free sour cream and cheddar chips,2.35
54974,Mr. Wuf's shredded carrots,9.24
54973,Harrelson biscuit mix,12.47
54972,Belltower no MSG added canned chickpeas,10.52
54971,DH Hill cornmeal,5.92
54970,Western Blvd fresh chocolate cake mix,14.9
54969,Lake Raleigh carrot,12.89
54968,Stinson cooked salad shrimp,14.83
54967,Belltower fat-free neopolitan ice cream,3.37
54966,Pack Pup cholesterol-free ground beef,12.86
54965,Mr. Wuf's all-natural saltine crackers,2.2
54964,Stinson cupcake liners,1.39
54963,Campus Corner no MSG added cookie cereal,12.68
54962,Pack Pup farfalle,8.89
54961,Hillsborough no MSG added tomato,8.46
54960,King's cholesterol-free orange marmalade,9.81
54959,Main Campus low cholesterol cookie butter,2.73
54958,North Shore peanuts,10.85
54957,Tuffy low-sodium lamb chop,1.75
54956,Leader of the Pack fresh sweet potato,2.2
54955,Harrelson low cholesterol instant mashed russet potatoes,3.51
54954,State liquid bleach,2.64
54953,Pullen Park instant mashed red potatoes,14.65
54952,Reynold's non GMO toilet paper,13.91
54951,Centennial fresh italian salad kit,4.19
54950,Pack grape jelly,2.0
54949,Brown's watermelon,7.53
54948,Red and White grain-free fruit cups,7.6
54947,Poe's fresh macaroni and 5 cheese,10.45
54946,Campus Corner fruit cups,0.07
54945,Avent Ferry no MSG added unsalted butter,4.24
54944,Withers canned mystery meat,8.42
54943,1812 gluten-free peanut butter crackers,2.35
54942,Wolfpack cage free ketchup,1.79
54941,Talley cage free sunflower seed butter,5.47
54940,Lake Raleigh 6-inch tortilla,1.19
54939,Wolves Den cookie dough,13.39
54938,Hillsborough cooked medium shrimp,3.74
54937,Lake Raleigh iced oatmeal cookies,10.46
54936,Belltower taco shells,9.79
54935,Balik's free range pork roast,8.08
54934,King's ground thyme,1.62
54933,Western Blvd non GMO whole chicken,7.04
54932,Sturgill's diced tomatoes,5.58
54931,Ms. Wuf's gluten-free tomato sauce,0.12
54930,Balik's organic pineapple,7.0
54929,Avent Ferry lime,7.85
54928,Talley cholesterol-free brown rice,10.07
54927,Red and White honey bbq sauce,8.02
54926,Jennings' cookie dough,1.05
54925,King's fat-free macaroni and cheese with broccoli,12.65
54924,Centennial low cholesterol english muffins,2.36
54923,Hunt 10-inch tortilla,10.16
54922,Pack Pup basmati rice,13.36
54921,Pack Pup tomato puree,1.71
54920,Gorman cholesterol-free vanilla pudding,7.2
54919,Heil's fresh deli turkey,10.7
54918,Main Campus lactose-free mozzerella cheese,5.0
54917,Red and White cage free cheery-o cereal,0.82
54916,King's gluten-free kosher dill pickles,8.18
54915,Mr. Wuf's organic corn chips,1.8
54914,Wolves Den lactose-free ibuprofen,4.97
54913,DH Hill lactose-free chocolate frosting,10.14
54912,Hillsborough non GMO chocolate pudding,6.48
54911,Lake Raleigh carrot sticks,7.52
54910,Tuffy sour cream,3.97
54909,Pack Pup no MSG added unsalted butter,12.35
54908,1812 orange marmalade,1.01
54907,Wolfpack saltine crackers,1.84
54906,Sturgill's ricotta cheese,3.88
54905,Leader of the Pack soy sauce,2.42
54904,Centennial all-natural seasoned croutons,2.1
54903,Heckman's kosher pickle spears,3.24
54902,DH Hill half and half,5.05
54901,Tuffy low cholesterol macaroni and cheese,13.92
54900,Heckman's marinara sauce,14.32
54899,Wolfpack no sugar added banana,14.21
54898,Balik's cholesterol-free king salmon fillet,12.6
54897,Pullen Park grain-free toothpaste,13.36
54896,Poe's cage free carolina bbq sauce,7.1
54895,Pullen Park all-natural cookie dough,10.27
54894,Main Campus grain-free canned french cut green beans,4.38
54893,Mr. Wuf's low cholesterol turkey breast,0.6
54892,Sturgill's low cholesterol raw salad shrimp,9.67
54891,Main Campus gluten-free white sandwich bread,3.71
54890,Vet School pumpkin pie spice,4.48
54889,Poe's shallot,2.32
54888,Engineering gluten-free multigrain bread,11.85
54887,Wolf Leader multigrain tortilla chips,0.14
54886,Howling Wolf spicy taco sauce,13.79
54885,Wolf Leader peanut butter crackers,2.59
54884,Hillsborough cholesterol-free orange cake mix,0.89
54883,Centennial cholesterol-free 10-inch tortilla,0.3
54882,Jennings' fresh honey mustard,14.14
54881,Hunt carrot sticks,3.92
54880,Howler fresh vanilla frosting,1.26
54879,Harrelson baked beans,0.53
54878,King's all-natural granola bar,9.77
54877,Balik's no MSG added okra,10.56
54876,Wolf Leader cholesterol-free yogurt,8.53
54875,State fresh red currant jelly,8.09
54874,Hunt fresh frozen supreme pizza,9.74
54873,Mr. Wuf's ground pork,5.8
54872,Farmer's carrot,3.77
54871,Howler no sugar added marinara sauce,3.57
54870,Oval Drive diced tomatoes,2.9
54869,Oval Drive orange frosting,12.64
54868,Talley low cholesterol multigrain tortilla chips,6.8
54867,Leader of the Pack no sugar added canned garden peas,10.69
54866,Howling Wolf shampoo,5.01
54865,Campus Corner fruit cups,9.81
54864,Avent Ferry cheese popcorn,1.62
54863,Balik's gluten-free canned mystery meat,12.35
54862,Reynold's watermelon,2.45
54861,Tuffy bandages,7.38
54860,North Shore low-sodium king salmon fillet,14.3
54859,Hunt turkey wings,7.99
54858,Thompkins cauliflower,11.54
54857,Main Campus low cholesterol okra,10.06
54856,Talley cashew butter,9.44
54855,Daniels free range unsalted butter,5.84
54854,Stinson dijon mustard,3.9
54853,Daniels thousand island dressing,13.34
54852,Pullen Park paper towel,6.31
54851,Reynold's cage free paper utensils,7.24
54850,Pack Pup cholesterol-free canned french cut green beans,1.77
54849,Brown's low-sodium chicken breast,9.32
54848,Vet School canned corn,8.2
54847,Howler whole nutmeg,0.23
54846,State gluten-free smoked turkey wing,1.5
54845,Oval Drive tonic water,5.51
54844,Howler free range dried lima beans,4.52
54843,Stinson gluten-free mouthwash,8.57
54842,Stinson french dressing,0.03
54841,Pack Pup butter popcorn,2.92
54840,Hunt almond butter,13.15
54839,Fairgrounds chocolate cake mix,7.31
54838,Ms. Wuf's free range scallion,9.77
54837,Oval Drive whole peeled tomatoes,11.8
54836,Sturgill's non GMO chili powder,9.45
54835,Avent Ferry turkey wings,14.57
54834,Heckman's organic french dressing,3.95
54833,Wolf Leader sharp cheddar cheese,10.15
54832,Daniels canned blackeyed peas,14.7
54831,Pack Pup fat-free ground basil,1.95
54830,Witherspoon lime,5.14
54829,Farmer's free range lite soy sauce,7.26
54828,Red and White low cholesterol canned mystery meat,11.75
54827,DH Hill sockeye salmon fillet,6.16
54826,Witherspoon deli roast beef,6.52
54825,Howling Wolf taco kit,0.47
54824,Fairgrounds no sugar added mild cheddar cheese,12.78
54823,Campus Corner smoked turkey wing,14.4
54822,Witherspoon gluten-free paper utensils,12.81
54821,Brown's low-sodium pretzel sticks,6.82
54820,Belltower cage free cheery-o cereal,7.69
54819,Poe's spicy taco seasoning,8.91
54818,Howler non GMO tomato puree,6.14
54817,Wolf Leader tilapia fillet,2.84
54816,Reynold's no sugar added thyme leaves,11.3
54815,Howler chocolate ice cream,3.34
54814,Western Blvd whole black peppercorns,10.58
54813,Farmer's mouthwash,9.1
54812,Gorman ground turkey,12.01
54811,Thompkins coleslaw kit,0.09
54810,Lake Raleigh no MSG added black pepper,10.83
54809,Leader of the Pack taco shells,14.66
54808,Vet School lite soy sauce,2.65
54807,Howler garlic powder,11.29
54806,Red and White birthday cake ice cream,0.49
54805,North Shore mouthwash,11.34
54804,Mr. Wuf's cholesterol-free smoked ham hock,14.63
54803,Ms. Wuf's frozen pepperoni pizza,4.36
54802,Centennial tilapia fillet,3.61
54801,Heckman's low cholesterol lemon,2.89
54800,Jennings' free range thick-cut bacon,14.0
54799,Oval Drive pumpkin pie spice,9.73
54798,Red and White spicy salsa,13.53
54797,Wolfpack neopolitan ice cream,0.24
54796,Talley farfalle,10.31
54795,Main Campus lactose-free mild salsa,11.62
54794,Daniels fat-free chili sauce,6.53
54793,Wolf Leader eggs,4.28
54792,Reynold's farfalle,3.59
54791,Wolves Den green chilis,0.16
54790,Lake Raleigh basmati rice,0.77
54789,Wolf Leader coconut cake mix,7.29
54788,Pack Pup kosher dill pickles,6.95
54787,1812 free range raw jumbo shrimp,13.77
54786,Fairgrounds half and half,4.01
54785,Stinson no sugar added taco shells,5.09
54784,North Shore cage free canned mystery meat,2.59
54783,Main Campus spicy taco sauce,5.45
54782,Sturgill's no sugar added grape soda,4.7
54781,Avent Ferry iced oatmeal cookies,1.44
54780,Red and White grain-free unsalted butter,2.02
54779,Poe's diced tomatoes,8.69
54778,Pack Pup cheese crackers,12.49
54777,Leader of the Pack ketchup,2.3
54776,Red and White smoked ham hock,7.06
54775,Leader of the Pack chicken tenderloins,3.99
54774,Lake Raleigh gluten-free salsa verde,10.85
54773,Talley fresh scallion,10.67
54772,Hunt bacon,3.88
54771,Reynold's okra,13.72
54770,Schmidt's 10-inch tortilla,9.72
54769,Dan Allen grain-free dijon mustard,12.73
54768,Ms. Wuf's cage free iced oatmeal cookies,2.11
54767,Farmer's yogurt,14.89
54766,Main Campus diced tomatoes,5.54
54765,Pack Pup mild cheddar cheese,9.87
54764,Daniels horseradish,1.86
54763,Wolfpack organic orange marmalade,11.68
54762,Farmer's organic thyme,14.15
54761,Farmer's all purpose flour,11.29
54760,Leader of the Pack toothbrush,7.62
54759,Avent Ferry fresh rosemary leaves,12.48
54758,Howling Wolf low-sodium ground thyme,8.61
54757,King's lactose-free ranch dressing,10.27
54756,Centennial deli chicken,10.99
54755,Farmer's salted butter,11.02
54754,Pack low cholesterol vanilla frosting,11.18
54753,Engineering canned asparagus,4.2
54752,Campus Corner thousand island dressing,11.92
54751,Daniels low-sodium ground rosemary,4.43
54750,Vet School no sugar added sour cream,7.18
54749,Heil's cookie butter,2.09
54748,Red and White caesar croutons,1.16
54747,Reynold's enchilada sauce,4.94
54746,Witherspoon no sugar added coleslaw kit,6.71
54745,Pack Pup ground basil,2.14
54744,Ms. Wuf's no MSG added orange soda,0.02
54743,Gorman lactose-free turkey legs,12.75
54742,Wolves Den low cholesterol butter crackers,5.6
54741,Lake Raleigh sharp cheddar cheese,6.09
54740,Western Blvd organic smoked turkey wing,5.92
54739,Howling Wolf english muffins,8.43
54738,Ms. Wuf's cage free chocolate pudding,5.59
54737,Howler basmati rice,4.14
54736,Thompkins fruit cups,12.93
54735,Pack caesar salad kit,0.85
54734,Farmer's lactose-free corn chips,2.21
54733,Reynold's italian salad kit,13.63
54732,Dan Allen turkey wings,3.38
54731,Balik's no MSG added chicken tenderloins,3.72
54730,Vet School whole black peppercorns,6.87
54729,Hunt banana,2.57
54728,1812 ground rosemary,14.05
54727,Pack low cholesterol orange,3.43
54726,Reynold's iodized salt,3.12
54725,Mr. Wuf's cupcake liners,1.58
54724,State no sugar added ground beef,8.78
54723,Daniels gluten-free pork chops,14.89
54722,Hunt ground beef,5.14
54721,Withers organic lemon cake mix,1.98
54720,Main Campus yellow onion,0.46
54719,Pack fat-free basil,11.44
54718,North Shore no sugar added biscuit mix,5.56
54717,Heil's canned corn,6.37
54716,Red and White enchilada sauce,0.24
54715,Pack mouthwash,9.39
54714,Dan Allen low cholesterol dijon mustard,10.07
54713,Schmidt's dried navy beans,9.25
54712,Heckman's fresh toothbrush,3.18
54711,Belltower mouthwash,11.57
54710,Pack no MSG added basmati rice,3.56
54709,Hillsborough fat-free mozzerella cheese,0.59
54708,Centennial fat-free ibuprofen,3.32
54707,Tuffy taco kit,5.32
54706,Red and White grape soda,4.79
54705,Main Campus whole turkey,14.03
54704,Farmer's no sugar added spicy brown mustard,8.7
54703,Dan Allen dish soap,10.43
54702,Hunt cheddar cheese,5.53
54701,Centennial smoked turkey wing,7.81
54700,Campus Corner all-natural grape soda,11.46
54699,Poe's cottage cheese,9.98
54698,Brown's no sugar added chicken tenderloins,7.46
54697,Daniels non GMO carrot sticks,12.15
54696,Mr. Wuf's laundry detergent,0.67
54695,Belltower cholesterol-free whole black peppercorns,1.1
54694,Main Campus lactose-free cauliflower,14.97
54693,Main Campus cholesterol-free grape soda,10.32
54692,Vet School buttercream frosting,11.25
54691,Stinson cooked large shrimp,1.61
54690,North Shore ground allspice,13.33
54689,Heckman's soy sauce,4.28
54688,Heil's cola,4.54
54687,Wolf Leader all-natural 8-inch tortilla,14.32
54686,Pack Pup tomato and basil sauce,14.87
54685,State lemonade,5.62
54684,Red and White diced tomatoes,5.99
54683,Pack carrot,12.01
54682,Wolf Leader lactose-free eggs,5.86
54681,Witherspoon raw large shrimp,7.46
54680,Pack Pup lactose-free deli ham,10.82
54679,Belltower organic shallot,6.21
54678,1812 gluten-free white bread,13.81
54677,Pack grain-free cheery-o cereal,3.21
54676,Stinson rosemary leaves,13.03
54675,Hillsborough greek yogurt,7.84
54674,Harrelson fat-free chocolate bar,4.54
54673,1812 smoked turkey leg,3.99
54672,Wolfpack bacon,4.33
54671,Talley non GMO neopolitan ice cream,12.24
54670,Thompkins aspirin,9.51
54669,Farmer's non GMO plain croutons,0.34
54668,Withers hot dog chili,10.47
54667,Daniels no MSG added dinner rolls,9.59
54666,Witherspoon peanut butter and jelly,11.87
54665,Pullen Park shampoo,11.47
54664,Wolves Den organic canned corn,7.19
54663,Howling Wolf no MSG added saltine crackers,11.4
54662,Western Blvd low cholesterol hand soap,14.47
54661,Talley toothbrush,9.29
54660,Western Blvd cage free cookie dough,5.58
54659,Wolf Leader low cholesterol canned lima beans,8.89
54658,Pack Pup spicy brown mustard,7.47
54657,Mr. Wuf's thick-cut bacon,8.47
54656,Tuffy fresh hand soap,14.82
54655,Fairgrounds canned chickpeas,11.64
54654,Red and White bread flour,6.64
54653,Withers all-natural cheese popcorn,5.38
54652,Oval Drive raw large shrimp,0.93
54651,Heckman's free range thyme,4.3
54650,Thompkins jasmine rice,3.42
54649,Stinson organic multigrain bread,12.51
54648,Wolfpack non GMO lamb chop,5.95
54647,Pullen Park low cholesterol white rice,5.99
54646,Avent Ferry peanut butter crackers,12.31
54645,Balik's lactose-free orange cake mix,10.52
54644,Wolves Den non GMO mayonnaise,11.38
54643,Belltower sourdough bread,2.72
54642,Howler low-sodium yellow onion,6.5
54641,Mr. Wuf's cooked medium shrimp,6.67
54640,Thompkins non GMO biscuit mix,1.17
54639,Hunt canned chickpeas,3.56
54638,Balik's white onion,10.77
54637,Oval Drive ground beef,5.58
54636,Campus Corner non GMO white onion,1.95
54635,Howler lactose-free canned creamed corn,7.61
54634,Witherspoon broccoli,6.22
54633,Wolfpack raw jumbo shrimp,3.34
54632,Belltower cooked salad shrimp,13.74
54631,Harrelson cholesterol-free toothbrush,3.33
54630,Western Blvd snack cake,8.49
54629,Tuffy pizza dough,0.83
54628,Heckman's no MSG added italian salad kit,5.43
54627,Pack Pup sunflower seed butter,2.65
54626,Avent Ferry paper towel,13.71
54625,Dan Allen cage free grits,3.74
54624,Oval Drive non GMO yogurt,4.25
54623,Withers ground nutmeg,7.38
54622,Red and White no MSG added peach jam,14.03
54621,Daniels fat-free ground mustard,9.56
54620,Hillsborough okra,8.74
54619,King's whole cloves,6.4
54618,Wolfpack fresh lime,6.14
54617,Poe's fat-free sunflower seed butter,14.76
54616,Balik's ranch dressing,0.39
54615,Pack cage free chocolate chip cookies,2.61
54614,Hillsborough almond butter,1.19
54613,Avent Ferry sharp cheddar cheese,6.35
54612,Ms. Wuf's all-natural kiwi,2.84
54611,Jennings' ricotta cheese,5.65
54610,Gorman lactose-free sour cream,1.84
54609,Main Campus lactose-free pumpkin pie spice,5.57
54608,DH Hill low cholesterol honey mustard,4.12
54607,North Shore gluten-free whole black peppercorns,0.12
54606,Pullen Park all-natural pumpkin pie spice,12.68
54605,Dan Allen low cholesterol laundry detergent,7.59
54604,Brown's neopolitan ice cream,13.74
54603,Gorman fresh instant mashed red potatoes,10.75
54602,Schmidt's onion powder,2.72
54601,Hillsborough cholesterol-free tonic water,13.64
54600,Daniels canned garden peas,9.06
54599,Balik's grain-free whole cloves,13.1
54598,State low cholesterol basil leaves,3.29
54597,Dan Allen cage free vanilla frosting,13.22
54596,Howling Wolf ham hock,2.75
54595,Hillsborough free range tomato and basil sauce,3.35
54594,Schmidt's dried lima beans,10.88
54593,Western Blvd fig preserves,9.96
54592,Leader of the Pack chocolate cake mix,11.3
54591,DH Hill mozzerella cheese,14.56
54590,Balik's no sugar added saltine crackers,6.32
54589,Hunt french dressing,3.66
54588,Leader of the Pack half and half,0.2
54587,Heckman's butterscotch pudding,2.98
54586,Main Campus free range squash,7.73
54585,Talley tomato paste,5.2
54584,Heckman's aspirin,3.8
54583,Belltower gluten-free seasoned croutons,6.48
54582,Talley ham hock,6.09
54581,State raw jumbo shrimp,10.38
54580,Witherspoon gluten-free peach jam,11.73
54579,Harrelson free range cinnamon toast cereal,14.74
